date,code,name,type,detail,amount,category
2026-08-13,605179,一鸣食品,龙虎榜,上榜:非S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券;龙虎榜净买 0.3亿,29955938.97,游资
2026-08-13,301520,万邦医药,龙虎榜,上榜:日涨幅达到15%的前5只证券;龙虎榜净买 0.6亿,60101041.44,游资
2026-08-13,603990,麦迪科技,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券;龙虎榜净买 1.5亿,150445943.68,游资
2026-08-13,688137,近岸蛋白,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券;龙虎榜净买 0.3亿,32073423.04,游资
2026-08-13,002081,金螳螂,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到20%的证券;龙虎榜净买 1.0亿,97005219.31,游资
2026-08-13,603236,移远通信,龙虎榜,上榜:单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上;龙虎榜净买 3.5亿,347112801.0,游资
2026-08-13,688361,中科飞测,大宗交易,"成交价 333.52,折溢率 -0.01%,买方 机构专用",33352000.0,产业资本
2026-08-13,688503,聚和材料,大宗交易,"成交价 73.3,折溢率 +0.00%,买方 广发证券股份有限公司上海盈港东路证券营业部",19996200.0,产业资本
2026-08-13,600327,大东方,回购,回购进度:实施中;已回购 0.1亿,12050491.0,产业资本
2026-08-13,688209,英集芯,回购,回购进度:实施中;已回购 0.1亿,6645679.26,产业资本
2026-08-13,603567,珍宝岛,大宗交易,"成交价 6.4,折溢率 -0.09%,买方 国泰海通证券股份有限公司总部",2048000.0,产业资本
2026-08-13,300906,日月明,回购,回购进度:完成实施;已回购 0.6亿,57583017.59,产业资本
2026-08-13,603730,岱美股份,大宗交易,"成交价 9.69,折溢率 -0.05%,买方 瑞银证券有限责任公司上海花园石桥路证券营业部",27132000.0,产业资本
2026-08-13,002109,ST兴化,大宗交易,"成交价 2.62,折溢率 +0.00%,买方 开源证券股份有限公司西安高新分公司",1310000.0,产业资本
2026-08-13,002916,深南电路,大宗交易,"成交价 359.08,折溢率 -0.05%,买方 中信证券股份有限公司北京呼家楼证券营业部",3231700.0,产业资本
2026-08-13,000528,柳工,回购,回购进度:实施中;已回购 0.2亿,19998669.0,产业资本
2026-08-13,603730,岱美股份,大宗交易,"成交价 9.69,折溢率 -0.05%,买方 广发证券股份有限公司上海浦东新区东方路证券营业部",31008000.0,产业资本
2026-08-13,000810,创维数字,大宗交易,"成交价 9.55,折溢率 -0.00%,买方 中信证券股份有限公司深圳分公司",3498200.0,产业资本
2026-08-13,688606,奥泰生物,回购,回购进度:完成实施;已回购 2.0亿,198870973.1,产业资本
2026-08-13,002717,*ST岭南,大宗交易,"成交价 0.94,折溢率 -0.09%,买方 华鑫证券有限责任公司北京工体东路证券营业部",470000.0,产业资本
2026-08-13,002717,*ST岭南,大宗交易,"成交价 0.94,折溢率 -0.09%,买方 华鑫证券有限责任公司北京工体东路证券营业部",470000.0,产业资本
2026-08-13,002717,*ST岭南,大宗交易,"成交价 0.94,折溢率 -0.09%,买方 华鑫证券有限责任公司北京工体东路证券营业部",470000.0,产业资本
2026-08-13,002717,*ST岭南,大宗交易,"成交价 0.94,折溢率 -0.09%,买方 华鑫证券有限责任公司北京工体东路证券营业部",470000.0,产业资本
2026-08-13,300184,力源信息,回购,回购进度:实施中;已回购 0.1亿,7622927.17,产业资本
2026-08-13,603262,技源集团,大宗交易,"成交价 18.2,折溢率 -0.04%,买方 华鑫证券有限责任公司上海徐汇区瑞平路证券营业部",2093000.0,产业资本
2026-08-13,601799,星宇股份,回购,回购进度:股东大会通过;已回购 —,,产业资本
2026-08-13,300750,宁德时代,大宗交易,"成交价 396.3,折溢率 +0.00%,买方 华泰证券股份有限公司上海浦东新区滨江大道证券营业部",102594100.0,产业资本
2026-08-13,600177,雅戈尔,大宗交易,"成交价 7.81,折溢率 -0.01%,买方 中信证券华南股份有限公司江门启超大道证券营业部",15620000.0,产业资本
2026-08-13,600265,*ST景谷,大宗交易,"成交价 23.93,折溢率 -0.03%,买方 机构专用",7051200.0,产业资本
2026-08-13,301602,超研股份,龙虎榜,上榜:连续三个交易日内，涨幅偏离值累计达到30%的证券;龙虎榜净买 -0.1亿,-5166240.76000001,游资
2026-08-13,300763,锦浪科技,大宗交易,"成交价 61.67,折溢率 -0.05%,买方 华泰证券股份有限公司北京苏州街证券营业部",9250500.0,产业资本
2026-08-13,603399,永杉锂业,大宗交易,"成交价 16.68,折溢率 -0.02%,买方 机构专用",33360000.0,产业资本
2026-08-13,301282,金禄电子,大宗交易,"成交价 25.94,折溢率 -0.07%,买方 机构专用",25940000.0,产业资本
2026-08-13,300750,宁德时代,大宗交易,"成交价 396.3,折溢率 +0.00%,买方 机构专用",204887100.0,产业资本
2026-08-13,600352,浙江龙盛,大宗交易,"成交价 13.17,折溢率 +0.00%,买方 国信证券股份有限公司吉林分公司",7244400.0,产业资本
2026-08-13,920367,新赣江,龙虎榜,上榜:当日价格振幅达到30%的前5只股票;龙虎榜净买 0.3亿,25695305.54,游资
2026-08-13,600420,国药现代,大宗交易,"成交价 8.67,折溢率 -0.01%,买方 国泰海通证券股份有限公司济南经十路证券营业部",137286200.0,产业资本
2026-08-13,603182,嘉华股份,大宗交易,"成交价 12.69,折溢率 +0.00%,买方 首创证券股份有限公司青岛深圳路证券营业部",3928800.0,产业资本
2026-08-13,601899,紫金矿业,大宗交易,"成交价 32.2,折溢率 -0.00%,买方 机构专用",193200000.0,产业资本
2026-08-13,002932,*ST明德,大宗交易,"成交价 15.28,折溢率 +0.00%,买方 东方证券股份有限公司泉州津淮街证券营业部",6112000.0,产业资本
2026-08-13,600875,东方电气,大宗交易,"成交价 27.04,折溢率 +0.00%,买方 华泰证券股份有限公司上海虹口区飞虹路证券营业部",54088100.0,产业资本
2026-08-13,600587,新华医疗,大宗交易,"成交价 12.55,折溢率 -0.03%,买方 国泰海通证券股份有限公司济南经十路证券营业部",136374400.0,产业资本
2026-08-13,688180,君实生物,大宗交易,"成交价 39.87,折溢率 -0.01%,买方 机构专用",37198700.0,产业资本
2026-08-13,688229,博睿数据,大宗交易,"成交价 65.75,折溢率 -0.11%,买方 中信证券股份有限公司徐州建国西路证券营业部",2038300.0,产业资本
2026-08-13,688229,博睿数据,大宗交易,"成交价 65.75,折溢率 -0.11%,买方 机构专用",2498500.0,产业资本
2026-08-13,603730,岱美股份,大宗交易,"成交价 9.69,折溢率 -0.05%,买方 机构专用",4845000.0,产业资本
2026-08-13,603730,岱美股份,大宗交易,"成交价 9.69,折溢率 -0.05%,买方 广发证券股份有限公司上海浦东新区东方路证券营业部",7752000.0,产业资本
2026-08-13,603730,岱美股份,大宗交易,"成交价 9.69,折溢率 -0.05%,买方 机构专用",33915000.0,产业资本
2026-08-13,688234,天岳先进,大宗交易,"成交价 104.19,折溢率 -0.07%,买方 国泰海通证券股份有限公司总部",5209500.0,产业资本
2026-08-13,688229,博睿数据,大宗交易,"成交价 65.75,折溢率 -0.11%,买方 甬兴证券有限公司宁波分公司",2038300.0,产业资本
2026-08-13,688229,博睿数据,大宗交易,"成交价 65.75,折溢率 -0.11%,买方 国泰海通证券股份有限公司总部",2498500.0,产业资本
2026-08-13,603730,岱美股份,大宗交易,"成交价 9.69,折溢率 -0.05%,买方 机构专用",2034900.0,产业资本
2026-08-13,688234,天岳先进,大宗交易,"成交价 104.19,折溢率 -0.07%,买方 机构专用",5209500.0,产业资本
2026-08-13,688229,博睿数据,大宗交易,"成交价 65.75,折溢率 -0.11%,买方 广发证券股份有限公司总部",3945000.0,产业资本
2026-08-13,688234,天岳先进,大宗交易,"成交价 104.19,折溢率 -0.07%,买方 中信证券股份有限公司总部(非营业场所)",4167600.0,产业资本
2026-08-13,688361,中科飞测,大宗交易,"成交价 333.52,折溢率 -0.01%,买方 中国中金财富证券有限公司深圳中金大厦证券营业部",6670400.0,产业资本
2026-08-13,688615,合合信息,大宗交易,"成交价 110.0,折溢率 -0.07%,买方 长城证券股份有限公司深圳福华路证券营业部",8642200.0,产业资本
2026-08-13,688757,胜科纳米,大宗交易,"成交价 32.06,折溢率 -0.01%,买方 机构专用",19236000.0,产业资本
2026-08-13,688229,博睿数据,大宗交易,"成交价 65.75,折溢率 -0.11%,买方 机构专用",2038300.0,产业资本
2026-08-13,688229,博睿数据,大宗交易,"成交价 65.75,折溢率 -0.11%,买方 机构专用",2630000.0,产业资本
2026-08-13,688361,中科飞测,大宗交易,"成交价 333.52,折溢率 -0.01%,买方 机构专用",53363200.0,产业资本
2026-08-13,688361,中科飞测,大宗交易,"成交价 333.52,折溢率 -0.01%,买方 国泰海通证券股份有限公司北京知春路证券营业部",5002800.0,产业资本
2026-08-13,688361,中科飞测,大宗交易,"成交价 333.52,折溢率 -0.01%,买方 机构专用",33352000.0,产业资本
2026-08-13,688234,天岳先进,大宗交易,"成交价 104.19,折溢率 -0.07%,买方 中信证券股份有限公司上海世博馆路证券营业部",2917300.0,产业资本
2026-08-13,688479,友车科技,大宗交易,"成交价 32.44,折溢率 -0.06%,买方 中国中金财富证券有限公司上海黄浦区湖滨路证券营业部",7785600.0,产业资本
2026-08-13,603730,岱美股份,大宗交易,"成交价 9.69,折溢率 -0.05%,买方 广发证券股份有限公司总部",6783000.0,产业资本
2026-08-13,688234,天岳先进,大宗交易,"成交价 104.19,折溢率 -0.07%,买方 中信证券股份有限公司徐州建国西路证券营业部",3021500.0,产业资本
2026-08-13,688229,博睿数据,大宗交易,"成交价 65.75,折溢率 -0.11%,买方 机构专用",2038300.0,产业资本
2026-08-13,688479,友车科技,大宗交易,"成交价 32.44,折溢率 -0.06%,买方 华林证券股份有限公司深圳分公司",9407600.0,产业资本
2026-08-13,688361,中科飞测,大宗交易,"成交价 333.52,折溢率 -0.01%,买方 机构专用",6670400.0,产业资本
2026-08-13,688361,中科飞测,大宗交易,"成交价 333.52,折溢率 -0.01%,买方 中信建投证券股份有限公司总部",33352000.0,产业资本
2026-08-13,688335,复洁科技,大宗交易,"成交价 19.88,折溢率 -0.06%,买方 东北证券股份有限公司福州新权南路香格里拉证券营业部",60236400.0,产业资本
2026-08-13,688361,中科飞测,大宗交易,"成交价 333.52,折溢率 -0.01%,买方 机构专用",16676000.0,产业资本
2026-08-13,603950,长源东谷,回购,回购进度:实施中;已回购 0.1亿,5670200.0,产业资本
2026-08-13,688545,兴福电子,大宗交易,"成交价 84.25,折溢率 -0.01%,买方 机构专用",12637500.0,产业资本
2026-08-13,920689,克莱特,回购,回购进度:实施中;已回购 0.0亿,1008870.38,产业资本
2026-08-13,603310,巍华新材,回购,回购进度:董事会预案;已回购 —,,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 国泰海通证券股份有限公司北京知春路证券营业部",2012000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 中信证券股份有限公司北京上地证券营业部",2775200.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",2109200.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 国泰海通证券股份有限公司杭州延安路证券营业部",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",5009200.0,产业资本
2026-08-17,601869,长飞光纤,大宗交易,"成交价 369.0,折溢率 -0.02%,买方 机构专用",3690000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 国泰海通证券股份有限公司总部",11100800.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",5009200.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 国泰海通证券股份有限公司杭州延安路证券营业部",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 长江证券股份有限公司上海分公司",9713200.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",8464400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 国泰海通证券股份有限公司杭州延安路证券营业部",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",2109200.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",11794600.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 高盛(中国)证券有限责任公司上海浦东新区世纪大道证券营业部",27752000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",8464400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",5134100.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",4024000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",4162800.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",2109200.0,产业资本
2026-08-17,002235,安妮股份,龙虎榜,上榜:日跌幅偏离值达到7%的前5只证券;龙虎榜净买 -0.3亿,-33745447.09,游资
2026-08-17,688293,奥浦迈,大宗交易,"成交价 60.4,折溢率 -0.09%,买方 中信证券股份有限公司上海浦东新区东方路证券营业部",2053600.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 招商证券股份有限公司北京分公司",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 中信证券股份有限公司北京亚运村证券营业部",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 中国国际金融股份有限公司上海分公司",99907200.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",6105400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 招商证券股份有限公司南京庐山路证券营业部",3469000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 瑞银证券有限责任公司上海花园石桥路证券营业部",3052700.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 中信证券股份有限公司上海世博馆路证券营业部",2012000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 国泰海通证券股份有限公司杭州延安路证券营业部",2081400.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 机构专用",6073200.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 中国银河证券股份有限公司深圳水贝证券营业部",2012000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 广发证券股份有限公司总部",2775200.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 华泰证券股份有限公司深圳深南大道基金大厦证券营业部",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 广发证券股份有限公司珠海红山路证券营业部",2012000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 华泰证券股份有限公司深圳后海中心路证券营业部",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 国开证券股份有限公司北京阜外大街证券营业部",2012000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 国泰海通证券股份有限公司杭州延安路证券营业部",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 浙商证券股份有限公司台州环城东路证券营业部",6938000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 中信证券股份有限公司北京京城大厦证券营业部",2012000.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 国泰海通证券股份有限公司总部",3918200.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",2012000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 东北证券股份有限公司深圳分公司",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",2012000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",26086900.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",8880600.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 华泰证券股份有限公司重庆江北嘴证券营业部",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 华泰证券股份有限公司上海浦东新区滨江大道证券营业部",3469000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 东北证券股份有限公司总部",2081400.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",13876000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 国泰海通证券股份有限公司总部",6938000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",7770600.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",8048100.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",6799200.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 招商证券股份有限公司西安北大街证券营业部",4897800.0,产业资本
2026-08-17,603319,美湖股份,大宗交易,"成交价 27.5,折溢率 -0.02%,买方 广发证券股份有限公司石家庄自强路证券营业部",4125000.0,产业资本
2026-08-17,603881,数据港,大宗交易,"成交价 26.4,折溢率 -0.09%,买方 国泰海通证券股份有限公司总部",2112000.0,产业资本
2026-08-17,688293,奥浦迈,大宗交易,"成交价 60.4,折溢率 -0.09%,买方 国泰海通证券股份有限公司海口秀英长滨路证券营业部",2053600.0,产业资本
2026-08-17,688361,中科飞测,大宗交易,"成交价 368.7,折溢率 +0.00%,买方 中国国际金融股份有限公司北京建国门外大街证券营业部",2231700.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",2081400.0,产业资本
2026-08-17,688135,利扬芯片,大宗交易,"成交价 27.28,折溢率 +0.00%,买方 华泰证券股份有限公司上海虹口区飞虹路证券营业部",5456000.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 中信证券股份有限公司上海浦东新区东方路证券营业部",6465000.0,产业资本
2026-08-17,688293,奥浦迈,大宗交易,"成交价 60.4,折溢率 -0.09%,买方 中信证券股份有限公司上海世博馆路证券营业部",2114000.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 机构专用",2938700.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 机构专用",5877300.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 浙商证券股份有限公司绍兴分公司",7836400.0,产业资本
2026-08-17,688234,天岳先进,大宗交易,"成交价 111.22,折溢率 -0.08%,买方 机构专用",8119100.0,产业资本
2026-08-17,688293,奥浦迈,大宗交易,"成交价 60.4,折溢率 -0.09%,买方 华泰证券股份有限公司深圳后海中心路证券营业部",2053600.0,产业资本
2026-08-17,603259,药明康德,大宗交易,"成交价 166.89,折溢率 +0.00%,买方 中信证券股份有限公司总部(非营业场所)",6508700.0,产业资本
2026-08-17,688432,有研硅,大宗交易,"成交价 33.0,折溢率 -0.24%,买方 东吴证券股份有限公司苏州工业园区扬富路证券营业部",24750000.0,产业资本
2026-08-17,688432,有研硅,大宗交易,"成交价 38.95,折溢率 -0.11%,买方 国泰海通证券股份有限公司杭州延安路证券营业部",33691800.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 机构专用",39182000.0,产业资本
2026-08-17,688648,中邮科技,大宗交易,"成交价 33.29,折溢率 -0.08%,买方 机构专用",5992200.0,产业资本
2026-08-17,601899,紫金矿业,大宗交易,"成交价 33.36,折溢率 +0.00%,买方 中信证券股份有限公司总部(非营业场所)",5337600.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 中信证券股份有限公司上海浦东新区东方路证券营业部",2081400.0,产业资本
2026-08-17,688479,友车科技,大宗交易,"成交价 34.19,折溢率 +0.00%,买方 西南证券股份有限公司湖南分公司",22805700.0,产业资本
2026-08-17,688545,兴福电子,大宗交易,"成交价 90.71,折溢率 -0.01%,买方 机构专用",13606500.0,产业资本
2026-08-17,688648,中邮科技,大宗交易,"成交价 33.29,折溢率 -0.08%,买方 中国中金财富证券有限公司深圳中金大厦证券营业部",2030700.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 兴业证券股份有限公司江苏分公司",6465000.0,产业资本
2026-08-17,688478,晶升股份,大宗交易,"成交价 53.73,折溢率 +0.00%,买方 华泰证券股份有限公司上海虹口区飞虹路证券营业部",6443500.0,产业资本
2026-08-17,688432,有研硅,大宗交易,"成交价 33.0,折溢率 -0.24%,买方 东吴证券股份有限公司苏州工业园区扬富路证券营业部",15840000.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 国泰海通证券股份有限公司总部",6938000.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 招商证券股份有限公司西安北大街证券营业部",4701800.0,产业资本
2026-08-17,603256,宏和科技,大宗交易,"成交价 138.76,折溢率 -0.14%,买方 机构专用",2012000.0,产业资本
2026-08-17,603399,永杉锂业,大宗交易,"成交价 16.15,折溢率 -0.02%,买方 机构专用",32300000.0,产业资本
2026-08-17,603619,中曼石油,大宗交易,"成交价 20.1,折溢率 -0.11%,买方 华福证券股份有限公司上海浦明路证券营业部",49848000.0,产业资本
2026-08-17,603881,数据港,大宗交易,"成交价 26.4,折溢率 -0.09%,买方 中信证券股份有限公司徐州建国西路证券营业部",5016000.0,产业资本
2026-08-17,603881,数据港,大宗交易,"成交价 26.4,折溢率 -0.09%,买方 机构专用",5940000.0,产业资本
2026-08-17,603881,数据港,大宗交易,"成交价 26.4,折溢率 -0.09%,买方 摩根大通证券(中国)有限公司上海银城中路证券营业部",2112000.0,产业资本
2026-08-17,603881,数据港,大宗交易,"成交价 26.4,折溢率 -0.09%,买方 机构专用",2006400.0,产业资本
2026-08-17,603881,数据港,大宗交易,"成交价 26.4,折溢率 -0.09%,买方 国联民生证券股份有限公司总部",2006400.0,产业资本
2026-08-17,603881,数据港,大宗交易,"成交价 26.4,折溢率 -0.09%,买方 中国中金财富证券有限公司深圳中金大厦证券营业部",2006400.0,产业资本
2026-08-17,688234,天岳先进,大宗交易,"成交价 111.22,折溢率 -0.08%,买方 机构专用",4893700.0,产业资本
2026-08-17,688234,天岳先进,大宗交易,"成交价 111.22,折溢率 -0.08%,买方 瑞银证券有限责任公司上海花园石桥路证券营业部",2780500.0,产业资本
2026-08-17,603319,美湖股份,大宗交易,"成交价 27.5,折溢率 -0.02%,买方 浙商证券股份有限公司深圳前海证券营业部",9715800.0,产业资本
2026-08-17,603259,药明康德,大宗交易,"成交价 166.89,折溢率 +0.00%,买方 中信证券股份有限公司总部(非营业场所)",6341800.0,产业资本
2026-08-17,605056,咸亨国际,大宗交易,"成交价 14.02,折溢率 -0.07%,买方 广发证券股份有限公司西安浐灞大道证券营业部",4206000.0,产业资本
2026-08-17,688180,君实生物,大宗交易,"成交价 39.0,折溢率 -0.01%,买方 机构专用",36387000.0,产业资本
2026-08-17,688234,天岳先进,大宗交易,"成交价 111.22,折溢率 -0.08%,买方 机构专用",5227300.0,产业资本
2026-08-17,688234,天岳先进,大宗交易,"成交价 111.22,折溢率 -0.08%,买方 瑞银证券有限责任公司上海花园石桥路证券营业部",6673200.0,产业资本
2026-08-17,688234,天岳先进,大宗交易,"成交价 111.22,折溢率 -0.08%,买方 机构专用",21243000.0,产业资本
2026-08-17,603259,药明康德,大宗交易,"成交价 166.89,折溢率 +0.00%,买方 中信证券股份有限公司总部(非营业场所)",10347200.0,产业资本
2026-08-17,605056,咸亨国际,大宗交易,"成交价 14.02,折溢率 -0.07%,买方 中信证券股份有限公司上海世博馆路证券营业部",2011900.0,产业资本
2026-08-17,605056,咸亨国际,大宗交易,"成交价 14.02,折溢率 -0.07%,买方 中信证券股份有限公司总部(非营业场所)",3014300.0,产业资本
2026-08-17,688293,奥浦迈,大宗交易,"成交价 60.4,折溢率 -0.09%,买方 中信证券股份有限公司徐州建国西路证券营业部",3020000.0,产业资本
2026-08-17,688409,富创精密,大宗交易,"成交价 195.91,折溢率 -0.13%,买方 华泰证券股份有限公司东莞国贸中心证券营业部",2155000.0,产业资本
2026-08-17,688059,华锐精密,大宗交易,"成交价 97.08,折溢率 +0.00%,买方 国联民生证券股份有限公司总部",6310200.0,产业资本
2026-08-17,605056,咸亨国际,大宗交易,"成交价 14.02,折溢率 -0.07%,买方 机构专用",11797800.0,产业资本
2026-08-17,688168,安博通,大宗交易,"成交价 39.49,折溢率 -0.01%,买方 机构专用",10938700.0,产业资本
2026-08-17,688168,安博通,大宗交易,"成交价 39.49,折溢率 -0.01%,买方 机构专用",13189700.0,产业资本
2026-08-17,301282,金禄电子,大宗交易,"成交价 31.0,折溢率 -0.12%,买方 中信建投证券股份有限公司北京朝阳分公司",3100000.0,产业资本
2026-08-17,301282,金禄电子,大宗交易,"成交价 31.0,折溢率 -0.12%,买方 国都证券股份有限公司江苏分公司",6510000.0,产业资本
2026-08-17,003032,传智教育,龙虎榜,上榜:日换手率达到20%的前5只证券;龙虎榜净买 0.0亿,139887.75,游资
2026-08-17,301223,中荣股份,回购,回购进度:完成实施;已回购 0.4亿,40095240.0,产业资本
2026-08-17,600127,金健米业,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券;龙虎榜净买 0.7亿,73492793.0,游资
2026-08-17,600162,香江控股,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券;龙虎榜净买 -0.6亿,-59381693.42,游资
2026-08-17,600186,莲花控股,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到20%的前五只证券;龙虎榜净买 -0.8亿,-80024350.4499999,游资
2026-08-17,600272,开开实业,龙虎榜,上榜:有价格涨跌幅限制的日换手率达到20%的前五只证券;龙虎榜净买 -0.6亿,-60919207.53,游资
2026-08-17,600491,ST龙元,龙虎榜,上榜:有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券;龙虎榜净买 -0.0亿,-203330.0,游资
